6253182680,0
4030551087,0
3348047229,0
5049409793,0
13221858635,0
5701917146,0
3673404807,0
4957236438,0
7469011622,0
6211365899,0
3903635465,0
4418450794,0
3147961659,0
6111512751,0
3684298051,0
5132969602,0
4244311161,0
9802789083,0
4902542926,0
4185280955,0
3924146261,0
3787339627,0
6814032553,0
4472776440,0
2693133849,0
5731280362,0
3045878232,0
3591227877,0
4571561458,0
4302020449,0
5114410603,0
8575948003,0
3300712317,0
4497875741,0
3655154306,0
5236611167,0
6875517667,0
5318595423,0
2459607370,0
5110743755,0
8941629521,0
3249211587,0
12477900715,0
8165098039,0
8261521110,0
3383577412,0
6249005056,0
9452268358,0
5861482312,0
10083897116,0
4118741068,0
7273980668,0
8320987996,0
5604720940,0
5405953311,0
3759608951,0
8019357075,0
3087087412,0
3780393088,0
6143893158,0
3375022359,0
5046904545,0
6862087217,0
3616367929,0
7707385610,0
6358021685,0
8067223365,0
6139906321,0
3188646280,0
8406976030,0
13098157865,0
5976454416,0
5658440489,0
3611249170,0
11121023036,0
4620246055,0
3579549615,0
3471680810,0
4632146449,0
6111738758,0
4391290641,0
4046595167,0
12221814396,0
6434861349,0
5396097178,0
6049385011,0
4173443626,0
4244199535,0
4496230000,0
4132945266,0
5139649975,0
3351065489,0
3614963261,0
4608094755,0
4096023541,0
4877794349,0
9694050863,0
5538164121,0
4907953611,0
3907319621,0
13920483705,0
5482680518,0
4017798363,0
8461802678,0
7732954488,0
3765683191,0
3483436907,0
2480010406,0
6206869791,0
5354214230,0
4707779542,0
3734639327,0
6178774206,0
2941820161,0
2401065488,0
4557414873,0
3671977959,0
4802946370,0
6121990930,0
3182390769,0
3612491613,0
5678756181,0
3434208316,0
3899856688,0
5102250150,0
3311072986,0
4401997865,0
6286482396,0
3489083711,0
4510506060,0
6400180941,0
3716307018,0
6121755356,0
4283123685,0
4969017230,0
5544237380,0
3264063028,0
5811523519,0
6206871712,0
6040152498,0
3697138757,0
7647579200,0
5437940592,0
8069457943,0
4112050576,0
4600232858,0
5607169305,0
8121567101,0
7265377288,0
10519634235,0
4561222950,0
7664853958,0
2554651180,0
3820494171,0
12866558245,0
3485403031,0
3467165017,0
2493685088,0
4741413378,0
5792425858,0
3283904885,0
8524581081,0
8579305313,0
5511771991,0
5117313031,0
5426348193,0
7439121898,0
3293848742,0
3776271553,0
8164008575,0
2783507630,0
3340220837,0
2647677159,0
5962396242,0
9733558312,0
3733165405,0
7468805240,0
3551285767,0
5827939783,0
5406338908,0
8476544253,0
5229180066,0
3597577631,0
4088132675,0
3249477396,0
6199154360,0
6184130039,0
5847745670,0
5001808591,0
7432621458,0
7507555372,0
7826403672,0
10070958275,0
5991981568,0
4731104973,0
6959057591,0
4477463472,0
7522687110,0
3096118240,0
6576441477,0
5018692835,0
4088558209,0
4810271329,0
3734447923,0
5436682209,0
2864604828,0
10412159473,0
8662449706,0
8663675472,0
4517541201,0
4192799456,0
4732705709,0
3252135562,0
6339322105,0
7422141460,0
6143475089,0
3675186536,0
3984031507,0
4376318276,0
6090764163,0
4615233229,0
3167291398,0
8051699538,0
4017480869,0
4678081756,0
5042567846,0
4204736990,0
3523164510,0
8621998118,0
2892089841,0
7128690001,0
3549518526,0
9640761986,0
5834840912,0
8012550683,0
4996086731,0
13956731822,0
4627460111,0
2467181973,0
3845635071,0
6450310335,0
3268084246,0
4731482395,0
3537655855,0
8225580651,0
5045730479,0
6865440515,0
5543446791,0
5145072239,0
6139644898,0
2531579756,0
7970908940,0
8551573452,0
6060282952,0
3366810781,0
4052320331,0
7705245178,0
4456037501,0
4556478012,0
4871266232,0
6531841367,0
8550740701,0
4053588788,0
6341378886,0
8305134655,0
9932378146,0
3568530217,0
5837065992,0
5090625011,0
5460181487,0
5745491225,0
6194212991,0
4494069471,0
4015558148,0
5727216106,0
5209547803,0
3352558158,0
4283407768,0
2848631609,0
2575606893,0
9032468172,0
6360617549,0
4544756601,0
3661422876,0
3334294971,0
6746006411,0
5128898093,0
9677592941,0
2761091870,0
5397815607,0
6590538381,0
4017957433,0
12966583635,0
4433440188,0
11710239013,0
4807133880,0
3003388317,0
5636507066,0
3086284030,0
3233772857,0
4087969682,0
5895320023,0
3252223679,0
5517053573,0
4125450201,0
10641347705,0
5009590855,0
4996363368,0
4846000537,0
5202409225,0
3375400943,0
5105744258,0
10640925015,0
2510701186,0
8723491621,0
3778635413,0
5136870101,0
4477182199,0
7568107606,0
6345441809,0
3869612659,0
7997110075,0
10650318033,0
5809180116,0
8436559226,0
6029179830,0
4334633470,0
5957859721,0
4859546180,0
4657655699,0
5416270046,0
6026054776,0
5129606039,0
6533072123,0
5381282917,0
2438676211,0
9681481036,0
3702106507,0
2747994065,0
10651143573,0
9245127279,0
8025928985,0
4800755898,0
3506540207,0
5340065819,0
5264551532,0
5942402328,0
4692519552,0
5486741842,0
6013259281,0
13950334626,0
5156510563,0
7792151138,0
3789747245,0
5011084591,0
6156987530,0
4303845911,0
3384671926,0
5476576118,0
4137247429,0
3645743962,0
2924489435,0
3757353076,0
3037680900,0
5848449260,0
3165816897,0
5699415267,0
5317007375,0
7399205012,0
4263288485,0
7489281242,0
5295132087,0
4062372063,0
8575925729,0
6323059269,0
9666450441,0
3998133983,0
3595855051,0
5448682835,0
4103158707,0
3896063685,0
3671234622,0
3195119922,0
6279376808,0
2914333966,0
3680220343,0
2492921435,0
5163088296,0
2669000828,0
3144259389,0
5153226138,0
5899758329,0
5303624646,0
10129067365,0
9688129778,0
6075593907,0
6681666799,0
3788086920,0
4536802310,0
2973494130,0
4846844717,0
4045283140,0
13887172665,0
6956853388,0
5030218199,0
3499448909,0
5306788372,0
13789233865,0
8046848826,0
5368273823,0
2716714377,0
5803881922,0
2484695222,0
4197849736,0
4840836758,0
4886384605,0
3193392931,0
8277315122,0
7536984608,0
4136427826,0
4484388058,0
4063227575,0
3262905619,0
10206328445,0
8272820399,0
3852551411,0
5069648359,0
3244557308,0
8216202689,0
3992223216,0
4936168331,0
13221523453,0
3534179358,0
2448089118,0
3336589902,0
4714232488,0
5228930073,0
9398305245,0
